city_id,h3_index,date,temp_mean_c,dewpoint_mean_c,precip_sum_mm,wind_speed,radiation,soil_moisture,ndvi,lst_c,pm25,built_up_fraction,road_density_km_km2,building_density,building_fp_fraction,green_space_fraction,bpl_pct,slum_pct,elderly_pct,literacy_pct,number,latitude,longitude,heat_stress_idx,water_stress_idx,pollution_idx,vegetation_idx,urban_vulnerability_idx
mumbai,88608b0105fffff,2020-11-01,27.397357228366722,21.08391743592054,0.06305649012148162,2.725707801708988,34.739469176487354,0.028103441810793682,0.0,33.71,55.740948,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.8348260630076357,34.428742184066046,0.968411,0.0,0.31227469266291835
mumbai,88608b0105fffff,2020-12-01,25.7682248800184,19.74348071511417,1.3419244915155248,2.8763519777074937,32.598525507422266,0.024528331498956148,0.031362165,31.065,65.35146,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,41.49887432224891,1.2580624,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-01-01,24.90457978548993,19.528902929606634,0.2206148945289411,3.6155462409618346,35.406036526152256,0.023908555685779483,0.000380431,30.465,48.046333,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,1.090899039599525,4.2094362637401215,0.20212181,0.047824964,0.31227469266291835
mumbai,88608b0105fffff,2021-02-01,25.56409393631344,19.118125040594837,0.0011489810739325648,2.6623515648073597,42.79144128786678,0.0239108165544191,0.014338075,33.0,45.13443,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,1.0510370498384562,8.663140877408043,0.11435988,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-03-01,27.63795063248449,21.46646331974634,0.021757391687695835,2.9700965869422324,48.92052033144759,0.023824979456954255,0.046464164,35.74,34.942783,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.9825460570306791,25.358946404627012,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-04-01,28.28144618217651,24.045987379009336,0.031916453002591376,2.4868652880352426,50.15472802777895,0.02308194332073065,0.053589087,36.235,24.75114,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,51.00445075658682,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-05-01,29.20873219309761,24.938123126161315,33.30852733107749,2.320421197835718,42.0508838865842,0.03150763718550113,0.07112643,34.435,23.29519,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,50.64116922345375,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-06-01,27.45285022696479,24.948091793050658,51.376680036945935,4.2820733223632175,30.94650554012465,0.048314011258452014,,32.195,20.38329,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,56.53776500040514,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-07-01,27.39383734301345,24.82056608757519,112.51396236263258,5.674677213156504,25.946440570059316,0.05092760398884973,,31.72,17.471392,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,46.52035305393538,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-08-01,26.633327406694345,24.125871416187977,56.35191150280461,4.166221289698866,30.239862524997598,0.05016920077109067,,25.545,18.92734,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,6.306721148595554,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-09-01,26.703345425441686,24.443315484885296,76.71422039787633,4.582068683657225,25.464765796615648,0.05166993984537241,,34.1,21.839243,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.7553056740154377,5.087401506089748,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-10-01,27.978169601858106,23.335004772499712,3.940915865338048,1.8190484594255336,37.168522375371325,0.04119821767927066,0.04247337,32.785,32.030888,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,7.99411849260451,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-11-01,27.5458680551072,22.45578281336116,6.869449761218491,1.9385296186474723,31.803023624659367,0.02940517443826563,0.014513216,32.02,42.222527,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.2734553230995598,35.19551029246786,0.026598055,0.0,0.31227469266291835
mumbai,88608b0105fffff,2021-12-01,25.10054269956854,20.05901143126311,15.838828757285926,2.6131646989191926,31.000285303698124,0.035590270775965306,0.013863069,31.215,49.50228,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,40.816968788542304,0.24600255,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-01-01,23.382083758440743,17.535873573288885,1.7061968055549064,2.69689880470816,35.940708114058566,0.028258602852741562,-0.0056229993,29.715,53.923523,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,3.837455652711296,0.37925437,1.3499722,0.31227469266291835
mumbai,88608b0105fffff,2022-02-01,24.180028376480355,18.244308296129145,0.003175665226935315,2.9269679803990187,43.76790940166283,0.024268394227756396,0.03307604,32.38,50.65543,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,7.603180742303643,0.28075734,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-03-01,27.656138222619777,21.50226280073904,0.0026019740532492184,2.6531203946510624,46.14435914544906,0.024063615917068775,0.0,34.255,39.217106,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.03403872117249766,23.809114391397852,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-04-01,28.590551593997994,24.22658947829361,0.0227844555766736,2.2038973306086715,50.62481792539628,0.023107582551872948,0.05815574,35.14,27.778784,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,50.31299661795997,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-05-01,29.11665540825635,24.819738264020724,1.1019355636291568,3.958028081612407,47.13932757569526,0.021628169480729945,0.040833574,35.1,26.14474,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,52.458609531016954,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-06-01,27.928730890686634,24.874651209740197,69.12182865569474,4.050164757662106,34.36868344479236,0.03638380559067889,,33.5,22.876644,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,1.0795431390272279,58.344922244243975,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-07-01,26.791167418761983,24.60417980355327,142.22466626730738,6.011135554170605,20.77005385448639,0.05266302894948654,,33.18,19.608553,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,45.17480163323181,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-08-01,26.769889448389783,24.31283400482135,87.25013529933783,5.784387068344599,29.581092586808115,0.05162192812985855,,32.355,21.242598,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.2955178594964528,5.221325894162848,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-09-01,26.804539421298887,24.177071238440707,64.93263804775032,2.4271328131575105,28.150288634106097,0.050944625964494894,0.0,31.555,24.510693,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,4.25123277727743,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-10-01,27.37100247131264,22.87352878965824,27.334896003193464,1.0478941650941032,33.81026687180879,0.046998867074388925,0.064572036,34.655,35.949017,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,1.1247212734906056,7.265164110706166,0.0,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-11-01,26.314597612664127,20.12562327456551,0.0,2.5982323729471344,36.362312847507624,0.027469028126604882,0.045514215,32.505,47.38734,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,0.0,33.21242314051618,0.1822604,0.0,0.31227469266291835
mumbai,88608b0105fffff,2022-12-01,25.91703995519106,20.175918025052404,0.011432189482058182,2.8341137617572247,33.37472034983716,0.023606883450157195,0.0324802,33.05,55.557568,0.4611263,14.488454323207327,116.66720593572077,0.07643424218614826,0.029219520132787682,0.202333166276639,0.4577884275118468,0.0937947538438537,0.8904824014604455,0,18.97068155586003,72.80255980013344,1.1349485167347988,39.52965449120582,0.42850283,0.0,0.31227469266291835
mumbai,88608b0109fffff,2020-01-01,23.847713364812563,18.290055503038406,0.2024171991729125,3.325274805608108,36.204667758019696,0.025431757406308056,0.39774606,30.275,64.04862,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.25328822177821786,2.3226368905453065,1.227112,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-02-01,25.350472460640574,19.135808803127098,8.703113406388425e-05,2.91891948407486,42.6953128104188,0.024720168382206094,0.35121644,32.77,60.166885,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.3196612062575524,6.658046019580665,1.1101204,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-03-01,26.05274379783743,20.206417448306652,0.05239507435114202,2.9154003182181905,48.10982477102304,0.024042827965186857,0.3433551,35.53,46.58082,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,23.5393300995798,0.70065004,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-04-01,28.36007867586088,24.295798074503942,0.08722829114392333,2.4277293814134406,51.38344013227085,0.024272633348070033,0.33490953,37.28,32.994747,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,1.1151110057883054,49.13571248613817,0.5426974,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-05-01,29.247937622317785,25.422497767342225,0.9019611887065055,3.5170690807504674,49.479890712728675,0.02326865785375248,0.37098595,36.84,31.053875,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,1.1485203810020814,50.50583064089365,0.5426975,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-06-01,27.757339434547497,25.226452649440958,67.33038808737925,3.621569334673481,29.00848912988227,0.04868714990512968,0.39235285,32.115,27.172144,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.047959833370521614,57.267746720934824,0.5426975,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-07-01,27.236697195818593,25.10069510244091,126.16334340963306,4.868688215588248,26.70559351029103,0.052230095310325436,,33.2,23.29041,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.6647251039784289,48.73106128812767,0.5426974,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-08-01,26.729947738279332,24.76991877467254,177.3777957193086,6.9229579916023996,20.592953118375938,0.05352729279193029,,34.88,25.231274,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,1.0559448536407992,4.279906551941392,0.5426977,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-09-01,27.332876987628985,24.55779764643121,92.32541114627574,1.7033198496443278,30.637127822685795,0.05105591637359147,0.5145752,32.055,29.113008,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.28944652123283177,3.0648978419866992,0.5426977,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-10-01,27.928478489857774,24.34067744595765,19.779466611560487,0.46995791433456113,31.376708496111302,0.04513740569546247,0.43735856,32.055,42.699085,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,5.968113681891541,0.58365846,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-11-01,27.39273129747792,21.10103850069936,0.06421872625491291,2.7378851947615397,34.74735977826319,0.029520657446426513,0.0,33.325,56.285156,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.8119053388881591,34.46601429916803,0.9931291,0.0,0.32166151411671756
mumbai,88608b0109fffff,2020-12-01,25.77127918046031,19.759490192095008,1.3197969268489225,2.8819828442192317,32.61707561999755,0.0259216623272089,0.4439723,30.53,65.989494,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,41.84329402997233,1.285608,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-01-01,24.906350032049254,19.547986115890282,0.2216667248302169,3.62508473985364,35.411225551177694,0.025205289028151407,0.39746875,30.16,47.752403,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.849001217870952,4.210516396823686,0.19326304,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-02-01,25.55758245076333,19.13431469003453,0.001566495127662635,2.679722078218529,42.801756982483354,0.025028739130288743,0.30160102,33.255,44.858315,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.8010869453167021,8.65677126393868,0.106038086,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-03-01,27.62147921013132,21.47531158388767,0.021065790879020947,2.980732395568131,48.91685013718052,0.02489579609735379,0.31523415,35.38,34.729023,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,1.1517305766395323,25.407276963603422,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-04-01,28.268282290389372,24.040160077246416,0.03487085909538878,2.4893372546216384,50.1619032091501,0.024110687616889753,0.29935873,35.405,24.599726,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,51.105977354759375,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-05-01,29.196975545851597,24.933388654096177,33.418070593522955,2.313228359734404,42.03898571713347,0.03258621610211432,0.30458352,34.215,23.152681,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,50.31201266520392,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-06-01,27.44074476752164,24.941817363825592,51.77234269567481,4.2778295970501246,30.948356797350826,0.049345850778022296,0.16388088,31.805,20.258595,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,55.64461966917646,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-07-01,27.382107804694176,24.81503624607686,113.541539325824,5.685283231349041,25.94627848746243,0.0515661453055167,,32.53,17.364511,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.48532039518875303,48.05261225233624,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-08-01,26.623856439451465,24.12171451012542,56.19283044403703,4.164321715204104,30.28527123253902,0.050890563806401785,,27.0,18.81155,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,6.277952432482632,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-09-01,26.694264242586712,24.438460520903966,76.63838542522,4.58314270368988,25.529287866933714,0.052250606219633206,-0.019182114,34.53,21.70564,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.8233498427748822,5.055882020765109,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-10-01,27.97154574906601,23.334827257652655,4.031926568680463,1.8299779297587606,37.191379890722274,0.04214824710989768,0.38979134,34.24,31.834936,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.9975939153116641,7.946584061728072,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-11-01,27.542534541159156,22.463560518156747,6.806247073972118,1.9420937330944268,31.799955448424683,0.03070420051957569,0.43404657,31.785,41.964237,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.3051080104656365,35.260040106032825,0.018813465,0.0,0.32166151411671756
mumbai,88608b0109fffff,2021-12-01,25.106495524986435,20.062320325891115,15.979885481243839,2.613180563044554,31.01187163949536,0.03657224263002586,0.29836652,30.99,49.19945,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,41.163359031687605,0.23687561,0.0,0.32166151411671756
mumbai,88608b0109fffff,2022-01-01,23.385415213837035,17.547384570465773,1.7210313953113603,2.7042794473343723,35.95670352392864,0.02932737718921658,0.28144413,28.59,53.399796,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,3.838357394786329,0.36346972,0.0,0.32166151411671756
mumbai,88608b0109fffff,2022-02-01,24.169702494916844,18.247732242724958,0.0032199237220887533,2.944636676184836,43.77580259339726,0.025295762077034715,0.2141806,31.88,50.16344,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,7.5955778389628765,0.26592928,0.0,0.32166151411671756
mumbai,88608b0109fffff,2022-03-01,27.642353739945527,21.521998440197827,0.0028800230604231394,2.6557498123277767,46.132773932844415,0.025098070872448898,0.0,33.18,38.836216,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,23.85436824831215,0.0,0.0,0.32166151411671756
mumbai,88608b0109fffff,2022-04-01,28.580988999949398,24.22046984825139,0.022319691211425637,2.199166044927284,50.62191510942924,0.0241934698604561,0.25279212,33.91,27.508987,0.49543524,15.132073544662381,182.96702004646778,0.13999798243959424,0.28702408848840844,0.17294114351929815,0.4472638951597325,0.07739521833177511,0.8578597960870262,0,18.9564421542335,72.80254829286409,0.0,50.418405436323766,0.0,0.0,0.32166151411671756
